2015/10/30 13:14:50 D.O. 8.80 Temp 13.68
2015/10/30 13:20:51 D.O. 8.79 Temp 13.70
2015/10/30 13:26:51 D.O. 8.79 Temp 13.73
2015/10/30 13:32:51 D.O. 8.79 Temp 13.68
2015/10/30 13:38:51 D.O. 8.79 Temp 13.68
2015/10/30 13:44:51 D.O. 8.79 Temp 13.70
2015/10/30 13:50:51 D.O. 8.79 Temp 13.70
2015/10/30 13:56:51 D.O. 8.79 Temp 13.70
2015/10/30 14:02:51 D.O. 8.79 Temp 13.70
2015/10/30 14:08:51 D.O. 8.79 Temp 13.70
2015/10/30 14:14:51 D.O. 8.80 Temp 13.72
2015/10/30 14:20:51 D.O. 8.80 Temp 13.68
2015/10/30 14:26:51 D.O. 8.80 Temp 13.70
2015/10/30 14:32:52 D.O. 8.80 Temp 13.68
2015/10/30 14:38:52 D.O. 8.80 Temp 13.70
2015/10/30 14:44:52 D.O. 8.80 Temp 13.70
2015/10/30 14:50:52 D.O. 8.80 Temp 13.72
2015/10/30 14:56:52 D.O. 8.80 Temp 13.68
2015/10/30 15:02:52 D.O. 8.80 Temp 13.66
2015/10/30 15:08:52 D.O. 8.80 Temp 13.72
2015/10/30 15:14:52 D.O. 8.80 Temp 13.70
2015/10/30 15:20:52 D.O. 8.80 Temp 13.70
2015/10/30 15:26:52 D.O. 8.79 Temp 13.70
2015/10/30 15:32:52 D.O. 8.79 Temp 13.70
2015/10/30 15:38:52 D.O. 8.79 Temp 13.72
2015/10/30 15:44:53 D.O. 8.79 Temp 13.73
2015/10/30 15:50:53 D.O. 8.78 Temp 13.72
2015/10/30 15:56:53 D.O. 8.78 Temp 13.72
2015/10/30 16:02:53 D.O. 8.78 Temp 13.72
2015/10/30 16:08:53 D.O. 8.78 Temp 13.70
2015/10/30 16:14:53 D.O. 8.77 Temp 13.70
2015/10/30 16:20:53 D.O. 8.77 Temp 13.72
2015/10/30 16:26:53 D.O. 8.77 Temp 13.72
2015/10/30 16:32:53 D.O. 8.77 Temp 13.70
2015/10/30 16:38:53 D.O. 8.76 Temp 13.73
2015/10/30 16:44:53 D.O. 8.76 Temp 13.75
2015/10/30 16:50:53 D.O. 8.76 Temp 13.70
2015/10/30 16:56:53 D.O. 8.76 Temp 13.70
2015/10/30 17:02:54 D.O. 8.76 Temp 13.70
2015/10/30 17:08:54 D.O. 8.76 Temp 13.72
2015/10/30 17:14:54 D.O. 8.76 Temp 13.72
2015/10/30 17:20:54 D.O. 8.75 Temp 13.72
2015/10/30 17:26:54 D.O. 8.75 Temp 13.68
2015/10/30 17:32:54 D.O. 8.75 Temp 13.73
2015/10/30 17:38:54 D.O. 8.75 Temp 13.68
2015/10/30 17:44:54 D.O. 8.75 Temp 13.75
2015/10/30 17:50:54 D.O. 8.74 Temp 13.68
2015/10/30 17:56:54 D.O. 8.73 Temp 13.70
2015/10/30 18:02:54 D.O. 8.73 Temp 13.70
2015/10/30 18:08:54 D.O. 8.73 Temp 13.72
2015/10/30 18:14:54 D.O. 8.73 Temp 13.68
2015/10/30 18:20:54 D.O. 8.73 Temp 13.68
2015/10/30 18:26:55 D.O. 8.73 Temp 13.73
2015/10/30 18:32:55 D.O. 8.72 Temp 13.68
2015/10/30 18:38:55 D.O. 8.72 Temp 13.70
2015/10/30 18:44:55 D.O. 8.72 Temp 13.72
2015/10/30 18:50:55 D.O. 8.73 Temp 13.68
2015/10/30 18:56:55 D.O. 8.73 Temp 13.73
2015/10/30 19:02:55 D.O. 8.74 Temp 13.66
2015/10/30 19:08:55 D.O. 8.74 Temp 13.66
2015/10/30 19:14:55 D.O. 8.74 Temp 13.73
2015/10/30 19:20:55 D.O. 8.74 Temp 13.68
2015/10/30 19:26:55 D.O. 8.74 Temp 13.70
2015/10/30 19:32:55 D.O. 8.74 Temp 13.66
2015/10/30 19:38:55 D.O. 8.74 Temp 13.72
2015/10/30 19:44:55 D.O. 8.74 Temp 13.70
2015/10/30 19:50:55 D.O. 8.74 Temp 13.72
2015/10/30 19:56:55 D.O. 8.73 Temp 13.68
2015/10/30 20:02:56 D.O. 8.73 Temp 13.70
2015/10/30 20:08:56 D.O. 8.73 Temp 13.70
2015/10/30 20:14:56 D.O. 8.73 Temp 13.72
2015/10/30 20:20:56 D.O. 8.72 Temp 13.73
2015/10/30 20:26:56 D.O. 8.72 Temp 13.73
2015/10/30 20:32:56 D.O. 8.72 Temp 13.70
2015/10/30 20:38:56 D.O. 8.72 Temp 13.72
2015/10/30 20:44:56 D.O. 8.72 Temp 13.72
2015/10/30 20:50:56 D.O. 8.72 Temp 13.70
2015/10/30 20:56:56 D.O. 8.72 Temp 13.72
2015/10/30 21:02:56 D.O. 8.72 Temp 13.70
2015/10/30 21:08:56 D.O. 8.72 Temp 13.72
2015/10/30 21:14:57 D.O. 8.72 Temp 13.72
2015/10/30 21:20:57 D.O. 8.73 Temp 13.70
2015/10/30 21:26:57 D.O. 8.72 Temp 13.73
2015/10/30 21:32:57 D.O. 8.72 Temp 13.72
2015/10/30 21:38:57 D.O. 8.73 Temp 13.70
2015/10/30 21:44:57 D.O. 8.73 Temp 13.66
2015/10/30 21:50:57 D.O. 8.72 Temp 13.70
2015/10/30 21:56:57 D.O. 8.72 Temp 13.70
2015/10/30 22:02:57 D.O. 8.72 Temp 13.72
2015/10/30 22:08:57 D.O. 8.72 Temp 13.72
2015/10/30 22:14:57 D.O. 8.72 Temp 13.72
2015/10/30 22:20:57 D.O. 8.71 Temp 13.73
2015/10/30 22:26:58 D.O. 8.71 Temp 13.72
2015/10/30 22:32:58 D.O. 8.70 Temp 13.70
2015/10/30 22:38:58 D.O. 8.70 Temp 13.68
2015/10/30 22:44:58 D.O. 8.70 Temp 13.70
2015/10/30 22:50:58 D.O. 8.69 Temp 13.68
2015/10/30 22:56:58 D.O. 8.68 Temp 13.72
2015/10/30 23:02:58 D.O. 8.68 Temp 13.68
2015/10/30 23:08:58 D.O. 8.67 Temp 13.75
2015/10/30 23:14:58 D.O. 8.67 Temp 13.66
2015/10/30 23:20:58 D.O. 8.66 Temp 13.70
2015/10/30 23:26:58 D.O. 8.66 Temp 13.70
2015/10/30 23:32:58 D.O. 8.66 Temp 13.70
2015/10/30 23:38:58 D.O. 8.66 Temp 13.73
2015/10/30 23:44:58 D.O. 8.66 Temp 13.77
2015/10/30 23:50:59 D.O. 8.65 Temp 13.73
2015/10/30 23:56:59 D.O. 8.65 Temp 13.73
2015/10/31 00:02:59 D.O. 8.65 Temp 13.75
2015/10/31 00:08:59 D.O. 8.65 Temp 13.72
2015/10/31 00:14:59 D.O. 8.65 Temp 13.75
2015/10/31 00:20:59 D.O. 8.65 Temp 13.73
2015/10/31 00:26:59 D.O. 8.65 Temp 13.73
2015/10/31 00:32:59 D.O. 8.65 Temp 13.73
2015/10/31 00:38:59 D.O. 8.64 Temp 13.75
2015/10/31 00:44:59 D.O. 8.64 Temp 13.72
2015/10/31 00:50:59 D.O. 8.64 Temp 13.75
2015/10/31 00:56:59 D.O. 8.64 Temp 13.72
2015/10/31 01:02:59 D.O. 8.63 Temp 13.73
2015/10/31 01:08:59 D.O. 8.64 Temp 13.73
2015/10/31 01:14:59 D.O. 8.64 Temp 13.72
2015/10/31 01:20:59 D.O. 8.64 Temp 13.72
2015/10/31 01:26:59 D.O. 8.64 Temp 13.70
2015/10/31 01:33:00 D.O. 8.65 Temp 13.73
2015/10/31 01:39:00 D.O. 8.65 Temp 13.73
2015/10/31 01:45:00 D.O. 8.66 Temp 13.72
2015/10/31 01:51:00 D.O. 8.66 Temp 13.73
2015/10/31 01:57:00 D.O. 8.67 Temp 13.72
2015/10/31 02:03:00 D.O. 8.67 Temp 13.73
2015/10/31 02:09:00 D.O. 8.68 Temp 13.72
2015/10/31 02:15:00 D.O. 8.68 Temp 13.72
2015/10/31 02:21:00 D.O. 8.69 Temp 13.70
2015/10/31 02:27:00 D.O. 8.70 Temp 13.75
2015/10/31 02:33:00 D.O. 8.70 Temp 13.72
2015/10/31 02:39:01 D.O. 8.70 Temp 13.73
2015/10/31 02:45:01 D.O. 8.71 Temp 13.75
2015/10/31 02:51:01 D.O. 8.72 Temp 13.70
2015/10/31 02:57:01 D.O. 8.72 Temp 13.73
2015/10/31 03:03:01 D.O. 8.72 Temp 13.72
2015/10/31 03:09:01 D.O. 8.73 Temp 13.72
2015/10/31 03:15:01 D.O. 8.73 Temp 13.73
2015/10/31 03:21:01 D.O. 8.73 Temp 13.72
2015/10/31 03:27:01 D.O. 8.73 Temp 13.72
2015/10/31 03:33:01 D.O. 8.73 Temp 13.68
2015/10/31 03:39:01 D.O. 8.73 Temp 13.72
2015/10/31 03:45:01 D.O. 8.73 Temp 13.70
2015/10/31 03:51:01 D.O. 8.73 Temp 13.68
2015/10/31 03:57:02 D.O. 8.73 Temp 13.68
2015/10/31 04:03:02 D.O. 8.73 Temp 13.70
2015/10/31 04:09:02 D.O. 8.73 Temp 13.68
2015/10/31 04:15:02 D.O. 8.73 Temp 13.73
2015/10/31 04:21:02 D.O. 8.73 Temp 13.72
2015/10/31 04:27:02 D.O. 8.73 Temp 13.72
2015/10/31 04:33:02 D.O. 8.73 Temp 13.72
2015/10/31 04:39:02 D.O. 8.73 Temp 13.72
2015/10/31 04:45:02 D.O. 8.74 Temp 13.70
2015/10/31 04:51:02 D.O. 8.74 Temp 13.66
2015/10/31 04:57:02 D.O. 8.74 Temp 13.66
2015/10/31 05:03:02 D.O. 8.74 Temp 13.68
2015/10/31 05:09:02 D.O. 8.74 Temp 13.70
2015/10/31 05:15:02 D.O. 8.74 Temp 13.72
2015/10/31 05:21:03 D.O. 8.75 Temp 13.72
2015/10/31 05:27:03 D.O. 8.75 Temp 13.68
2015/10/31 05:33:03 D.O. 8.75 Temp 13.66
2015/10/31 05:39:03 D.O. 8.74 Temp 13.66
2015/10/31 05:45:03 D.O. 8.74 Temp 13.68
2015/10/31 05:51:03 D.O. 8.73 Temp 13.68
2015/10/31 05:57:03 D.O. 8.73 Temp 13.72
2015/10/31 06:03:03 D.O. 8.72 Temp 13.68
2015/10/31 06:09:03 D.O. 8.72 Temp 13.68
2015/10/31 06:15:03 D.O. 8.71 Temp 13.70
2015/10/31 06:21:03 D.O. 8.70 Temp 13.68
2015/10/31 06:27:03 D.O. 8.69 Temp 13.68
2015/10/31 06:33:03 D.O. 8.69 Temp 13.70
2015/10/31 06:39:04 D.O. 8.68 Temp 13.68
2015/10/31 06:45:04 D.O. 8.67 Temp 13.70
2015/10/31 06:51:04 D.O. 8.67 Temp 13.70
2015/10/31 06:57:04 D.O. 8.67 Temp 13.70
2015/10/31 07:03:04 D.O. 8.66 Temp 13.70
2015/10/31 07:09:04 D.O. 8.66 Temp 13.70
2015/10/31 07:15:04 D.O. 8.66 Temp 13.68
2015/10/31 07:21:04 D.O. 8.67 Temp 13.66
2015/10/31 07:27:04 D.O. 8.67 Temp 13.70
2015/10/31 07:33:04 D.O. 8.67 Temp 13.70
2015/10/31 07:39:04 D.O. 8.67 Temp 13.66
2015/10/31 07:45:05 D.O. 8.67 Temp 13.70
2015/10/31 07:51:05 D.O. 8.67 Temp 13.70
2015/10/31 07:57:05 D.O. 8.67 Temp 13.70
2015/10/31 08:03:05 D.O. 8.68 Temp 13.68
2015/10/31 08:09:05 D.O. 8.68 Temp 13.68
2015/10/31 08:15:05 D.O. 8.68 Temp 13.68
2015/10/31 08:21:05 D.O. 8.68 Temp 13.70
2015/10/31 08:27:05 D.O. 8.69 Temp 13.66
2015/10/31 08:33:05 D.O. 8.69 Temp 13.68
2015/10/31 08:39:05 D.O. 8.69 Temp 13.73
2015/10/31 08:45:05 D.O. 8.69 Temp 13.72
2015/10/31 08:51:05 D.O. 8.69 Temp 13.72
2015/10/31 08:57:05 D.O. 8.69 Temp 13.72
2015/10/31 09:03:06 D.O. 8.69 Temp 13.70
2015/10/31 09:09:06 D.O. 8.69 Temp 13.66
2015/10/31 09:15:06 D.O. 8.69 Temp 13.72
2015/10/31 09:21:06 D.O. 8.70 Temp 13.68
2015/10/31 09:27:06 D.O. 8.70 Temp 13.73
2015/10/31 09:33:06 D.O. 8.71 Temp 13.73
2015/10/31 09:39:06 D.O. 8.71 Temp 13.68
2015/10/31 09:45:06 D.O. 8.71 Temp 13.70
2015/10/31 09:51:06 D.O. 8.71 Temp 13.68
2015/10/31 09:57:06 D.O. 8.71 Temp 13.70
2015/10/31 10:03:06 D.O. 8.71 Temp 13.72
2015/10/31 10:09:06 D.O. 8.71 Temp 13.68
2015/10/31 10:15:07 D.O. 8.72 Temp 13.66
2015/10/31 10:21:07 D.O. 8.72 Temp 13.72
2015/10/31 10:27:07 D.O. 8.72 Temp 13.68
2015/10/31 10:33:07 D.O. 8.72 Temp 13.66
2015/10/31 10:39:07 D.O. 8.73 Temp 13.64
2015/10/31 10:45:07 D.O. 8.73 Temp 13.70
2015/10/31 10:51:07 D.O. 8.73 Temp 13.70
2015/10/31 10:57:07 D.O. 8.73 Temp 13.66
2015/10/31 11:03:07 D.O. 8.73 Temp 13.70
2015/10/31 11:09:07 D.O. 8.73 Temp 13.72
2015/10/31 11:15:07 D.O. 8.73 Temp 13.68
2015/10/31 11:21:07 D.O. 8.74 Temp 13.70
2015/10/31 11:27:07 D.O. 8.74 Temp 13.68
2015/10/31 11:33:08 D.O. 8.74 Temp 13.72
2015/10/31 11:39:08 D.O. 8.74 Temp 13.70
2015/10/31 11:45:08 D.O. 8.75 Temp 13.72
2015/10/31 11:51:08 D.O. 8.74 Temp 13.70
2015/10/31 11:57:08 D.O. 8.74 Temp 13.72
2015/10/31 12:03:08 D.O. 8.74 Temp 13.70
2015/10/31 12:09:08 D.O. 8.75 Temp 13.72
2015/10/31 12:15:08 D.O. 8.75 Temp 13.68
2015/10/31 12:21:08 D.O. 8.75 Temp 13.70
2015/10/31 12:27:08 D.O. 8.75 Temp 13.70
2015/10/31 12:33:08 D.O. 8.75 Temp 13.70
2015/10/31 12:39:08 D.O. 8.75 Temp 13.70
2015/10/31 12:45:08 D.O. 8.75 Temp 13.68
2015/10/31 12:51:09 D.O. 8.75 Temp 13.70
2015/10/31 12:57:09 D.O. 8.75 Temp 13.72
2015/10/31 13:03:09 D.O. 8.75 Temp 13.66
2015/10/31 13:09:09 D.O. 8.75 Temp 13.66
2015/10/31 13:15:09 D.O. 8.75 Temp 13.66
2015/10/31 13:21:09 D.O. 8.75 Temp 13.68
2015/10/31 13:27:09 D.O. 8.74 Temp 13.70
2015/10/31 13:33:09 D.O. 8.74 Temp 13.70
2015/10/31 13:39:09 D.O. 8.74 Temp 13.66
2015/10/31 13:45:09 D.O. 8.74 Temp 13.68
2015/10/31 13:51:09 D.O. 8.74 Temp 13.70
2015/10/31 13:57:09 D.O. 8.74 Temp 13.66
2015/10/31 14:03:09 D.O. 8.73 Temp 13.72
2015/10/31 14:09:10 D.O. 8.73 Temp 13.72
2015/10/31 14:15:10 D.O. 8.73 Temp 13.72
2015/10/31 14:21:10 D.O. 8.72 Temp 13.70
2015/10/31 14:27:10 D.O. 8.73 Temp 13.70
2015/10/31 14:33:10 D.O. 8.72 Temp 13.70
2015/10/31 14:39:10 D.O. 8.72 Temp 13.70
2015/10/31 14:45:10 D.O. 8.72 Temp 13.72
2015/10/31 14:51:10 D.O. 8.72 Temp 13.70
2015/10/31 14:57:10 D.O. 8.72 Temp 13.70
2015/10/31 15:03:10 D.O. 8.72 Temp 13.70
2015/10/31 15:09:10 D.O. 8.72 Temp 13.73
2015/10/31 15:15:10 D.O. 8.72 Temp 13.73
2015/10/31 15:21:11 D.O. 8.72 Temp 13.68
2015/10/31 15:27:11 D.O. 8.72 Temp 13.70
2015/10/31 15:33:11 D.O. 8.72 Temp 13.70
2015/10/31 15:39:11 D.O. 8.72 Temp 13.70
2015/10/31 15:45:11 D.O. 8.72 Temp 13.73
2015/10/31 15:51:11 D.O. 8.72 Temp 13.73
2015/10/31 15:57:11 D.O. 8.72 Temp 13.68
2015/10/31 16:03:11 D.O. 8.73 Temp 13.70
2015/10/31 16:09:11 D.O. 8.73 Temp 13.73
2015/10/31 16:15:11 D.O. 8.73 Temp 13.73
2015/10/31 16:21:11 D.O. 8.73 Temp 13.73
2015/10/31 16:27:11 D.O. 8.73 Temp 13.72
2015/10/31 16:33:12 D.O. 8.73 Temp 13.68
2015/10/31 16:39:12 D.O. 8.73 Temp 13.73
2015/10/31 16:45:12 D.O. 8.73 Temp 13.72
2015/10/31 16:51:12 D.O. 8.73 Temp 13.73
2015/10/31 16:57:12 D.O. 8.73 Temp 13.73
2015/10/31 17:03:12 D.O. 8.73 Temp 13.72
2015/10/31 17:09:12 D.O. 8.74 Temp 13.70
2015/10/31 17:15:12 D.O. 8.74 Temp 13.75
2015/10/31 17:21:12 D.O. 8.75 Temp 13.72
2015/10/31 17:27:12 D.O. 8.75 Temp 13.75
2015/10/31 17:33:12 D.O. 8.75 Temp 13.73
2015/10/31 17:39:12 D.O. 8.76 Temp 13.75
2015/10/31 17:45:13 D.O. 8.76 Temp 13.70
2015/10/31 17:51:13 D.O. 8.77 Temp 13.70
2015/10/31 17:57:13 D.O. 8.77 Temp 13.73
2015/10/31 18:03:13 D.O. 8.78 Temp 13.75
2015/10/31 18:09:13 D.O. 8.78 Temp 13.66
2015/10/31 18:15:13 D.O. 8.79 Temp 13.72
2015/10/31 18:21:13 D.O. 8.79 Temp 13.75
2015/10/31 18:27:13 D.O. 8.79 Temp 13.68
2015/10/31 18:33:13 D.O. 8.80 Temp 13.72
2015/10/31 18:39:13 D.O. 8.80 Temp 13.73
2015/10/31 18:45:13 D.O. 8.80 Temp 13.70
2015/10/31 18:51:13 D.O. 8.81 Temp 13.70
2015/10/31 18:57:13 D.O. 8.81 Temp 13.68
2015/10/31 19:03:14 D.O. 8.81 Temp 13.72
2015/10/31 19:09:14 D.O. 8.81 Temp 13.72
2015/10/31 19:15:14 D.O. 8.81 Temp 13.73
2015/10/31 19:21:14 D.O. 8.82 Temp 13.73
2015/10/31 19:27:14 D.O. 8.82 Temp 13.73
2015/10/31 19:33:14 D.O. 8.82 Temp 13.73
2015/10/31 19:39:14 D.O. 8.82 Temp 13.73
2015/10/31 19:45:14 D.O. 8.83 Temp 13.70
2015/10/31 19:51:14 D.O. 8.83 Temp 13.72
2015/10/31 19:57:14 D.O. 8.83 Temp 13.73
2015/10/31 20:03:14 D.O. 8.83 Temp 13.70
2015/10/31 20:09:14 D.O. 8.82 Temp 13.72
2015/10/31 20:15:14 D.O. 8.82 Temp 13.70
2015/10/31 20:21:15 D.O. 8.82 Temp 13.75
2015/10/31 20:27:15 D.O. 8.82 Temp 13.70
2015/10/31 20:33:15 D.O. 8.82 Temp 13.72
2015/10/31 20:39:15 D.O. 8.81 Temp 13.72
2015/10/31 20:45:15 D.O. 8.81 Temp 13.72
2015/10/31 20:51:15 D.O. 8.80 Temp 13.72
2015/10/31 20:57:15 D.O. 8.80 Temp 13.72
2015/10/31 21:03:15 D.O. 8.80 Temp 13.70
2015/10/31 21:09:15 D.O. 8.79 Temp 13.73
2015/10/31 21:15:15 D.O. 8.79 Temp 13.73
2015/10/31 21:21:15 D.O. 8.78 Temp 13.72
2015/10/31 21:27:15 D.O. 8.78 Temp 13.73
2015/10/31 21:33:15 D.O. 8.78 Temp 13.73
2015/10/31 21:39:16 D.O. 8.78 Temp 13.73
2015/10/31 21:45:16 D.O. 8.78 Temp 13.72
2015/10/31 21:51:16 D.O. 8.77 Temp 13.72
2015/10/31 21:57:16 D.O. 8.77 Temp 13.70
2015/10/31 22:03:16 D.O. 8.77 Temp 13.70
2015/10/31 22:09:16 D.O. 8.77 Temp 13.70
2015/10/31 22:15:16 D.O. 8.77 Temp 13.70
2015/10/31 22:21:16 D.O. 8.77 Temp 13.72
2015/10/31 22:27:16 D.O. 8.77 Temp 13.72
2015/10/31 22:33:16 D.O. 8.77 Temp 13.70
2015/10/31 22:39:16 D.O. 8.77 Temp 13.73
2015/10/31 22:45:17 D.O. 8.77 Temp 13.70
2015/10/31 22:51:17 D.O. 8.76 Temp 13.70
2015/10/31 22:57:17 D.O. 8.76 Temp 13.70
2015/10/31 23:03:17 D.O. 8.76 Temp 13.70
2015/10/31 23:09:17 D.O. 8.76 Temp 13.70
2015/10/31 23:15:17 D.O. 8.76 Temp 13.72
2015/10/31 23:21:17 D.O. 8.76 Temp 13.72
2015/10/31 23:27:17 D.O. 8.75 Temp 13.70
2015/10/31 23:33:17 D.O. 8.75 Temp 13.68
2015/10/31 23:39:17 D.O. 8.75 Temp 13.72
2015/10/31 23:45:17 D.O. 8.74 Temp 13.70
2015/10/31 23:51:17 D.O. 8.74 Temp 13.70
2015/10/31 23:57:18 D.O. 8.74 Temp 13.70
2015/11/01 00:03:18 D.O. 8.74 Temp 13.73
2015/11/01 00:09:18 D.O. 8.73 Temp 13.64
2015/11/01 00:15:18 D.O. 8.73 Temp 13.66
2015/11/01 00:21:18 D.O. 8.73 Temp 13.66
2015/11/01 00:27:18 D.O. 8.73 Temp 13.70
2015/11/01 00:33:18 D.O. 8.72 Temp 13.72
2015/11/01 00:39:18 D.O. 8.72 Temp 13.72
2015/11/01 00:45:18 D.O. 8.72 Temp 13.72
2015/11/01 00:51:18 D.O. 8.71 Temp 13.68
2015/11/01 00:57:18 D.O. 8.72 Temp 13.66
2015/11/01 01:03:18 D.O. 8.72 Temp 13.68
2015/11/01 01:09:19 D.O. 8.72 Temp 13.72
2015/11/01 01:15:19 D.O. 8.72 Temp 13.70
2015/11/01 01:21:19 D.O. 8.72 Temp 13.70
2015/11/01 01:27:19 D.O. 8.72 Temp 13.68
2015/11/01 01:33:19 D.O. 8.71 Temp 13.68
2015/11/01 01:39:19 D.O. 8.71 Temp 13.70
2015/11/01 01:45:19 D.O. 8.71 Temp 13.70
2015/11/01 01:51:19 D.O. 8.71 Temp 13.66
2015/11/01 01:57:19 D.O. 8.71 Temp 13.70
2015/11/01 01:03:19 D.O. 8.71 Temp 13.68
2015/11/01 01:09:19 D.O. 8.71 Temp 13.66
2015/11/01 01:15:19 D.O. 8.71 Temp 13.68
2015/11/01 01:21:20 D.O. 8.71 Temp 13.70
2015/11/01 01:27:20 D.O. 8.71 Temp 13.64
2015/11/01 01:33:20 D.O. 8.71 Temp 13.72
2015/11/01 01:39:20 D.O. 8.71 Temp 13.70
2015/11/01 01:45:20 D.O. 8.71 Temp 13.64
2015/11/01 01:51:20 D.O. 8.72 Temp 13.70
2015/11/01 01:57:20 D.O. 8.72 Temp 13.72
2015/11/01 02:03:20 D.O. 8.73 Temp 13.70
2015/11/01 02:09:20 D.O. 8.73 Temp 13.68
2015/11/01 02:15:20 D.O. 8.74 Temp 13.68
2015/11/01 02:21:20 D.O. 8.75 Temp 13.70
2015/11/01 02:27:21 D.O. 8.75 Temp 13.70
2015/11/01 02:33:21 D.O. 8.75 Temp 13.72
2015/11/01 02:39:21 D.O. 8.76 Temp 13.68
2015/11/01 02:45:21 D.O. 8.76 Temp 13.68
2015/11/01 02:51:21 D.O. 8.77 Temp 13.72
2015/11/01 02:57:21 D.O. 8.77 Temp 13.70
2015/11/01 03:03:21 D.O. 8.77 Temp 13.72
2015/11/01 03:09:21 D.O. 8.77 Temp 13.72
2015/11/01 03:15:21 D.O. 8.77 Temp 13.70
2015/11/01 03:21:21 D.O. 8.77 Temp 13.68
2015/11/01 03:27:21 D.O. 8.77 Temp 13.70
2015/11/01 03:33:21 D.O. 8.77 Temp 13.68
2015/11/01 03:39:22 D.O. 8.77 Temp 13.70
2015/11/01 03:45:22 D.O. 8.77 Temp 13.66
2015/11/01 03:51:22 D.O. 8.77 Temp 13.68
2015/11/01 03:57:22 D.O. 8.77 Temp 13.70
2015/11/01 04:03:22 D.O. 8.77 Temp 13.66
2015/11/01 04:09:22 D.O. 8.77 Temp 13.72
2015/11/01 04:15:22 D.O. 8.77 Temp 13.68
2015/11/01 04:21:22 D.O. 8.77 Temp 13.70
2015/11/01 04:27:22 D.O. 8.77 Temp 13.70
2015/11/01 04:33:22 D.O. 8.78 Temp 13.68
2015/11/01 04:39:22 D.O. 8.78 Temp 13.68
2015/11/01 04:45:22 D.O. 8.79 Temp 13.72
2015/11/01 04:51:22 D.O. 8.79 Temp 13.70
2015/11/01 04:57:23 D.O. 8.79 Temp 13.66
2015/11/01 05:03:23 D.O. 8.79 Temp 13.72
2015/11/01 05:09:23 D.O. 8.80 Temp 13.70
2015/11/01 05:15:23 D.O. 8.80 Temp 13.70
2015/11/01 05:21:23 D.O. 8.80 Temp 13.72
2015/11/01 05:27:23 D.O. 8.80 Temp 13.68
2015/11/01 05:33:23 D.O. 8.81 Temp 13.72
2015/11/01 05:39:23 D.O. 8.81 Temp 13.70
2015/11/01 05:45:23 D.O. 8.81 Temp 13.68
2015/11/01 05:51:23 D.O. 8.80 Temp 13.70
2015/11/01 05:57:23 D.O. 8.80 Temp 13.72
2015/11/01 06:03:23 D.O. 8.80 Temp 13.72
2015/11/01 06:09:24 D.O. 8.81 Temp 13.72
2015/11/01 06:15:24 D.O. 8.81 Temp 13.70
2015/11/01 06:21:24 D.O. 8.80 Temp 13.70
2015/11/01 06:27:24 D.O. 8.80 Temp 13.66
2015/11/01 06:33:24 D.O. 8.80 Temp 13.73
2015/11/01 06:39:24 D.O. 8.80 Temp 13.68
